"","SRR8207876","SRR8207877","SRR8207878","SRR8207879","SRR8207880","SRR8207881","SRR8207882","SRR8207883","SRR8207884","SRR8207885","SRR8207886","SRR8207887","SRR8207888","SRR8207889","SRR8207890"
"ENSG00000111199",5.89760844216336,5.35819558849336,4.5519994527333,5.61717789911306,5.10782636099671,5.46556737175144,5.83342248735141,5.49068702243709,5.66669309044919,5.5846948583555,5.11869662464302,4.54100235238399,5.30247900079846,4.36503881235449,4.82509718939605
"ENSG00000111231",8.01640386237049,8.0268047737922,7.76983980264736,8.07802969714861,7.7194774299085,7.70451071479425,8.10287486732955,8.01498196919694,7.7090522405488,7.18659928586185,7.23367060266838,6.81338320011787,7.13337775377219,6.09971122329732,7.03316565565451
"ENSG00000111247",5.68647192816606,6.26795556419802,6.00200044897516,6.34554634303869,5.79468735757425,5.07973243969141,6.67710678409639,6.11436357521625,5.95969949311739,4.90803707908141,4.99703513843476,5.03482993590108,4.5712927264207,5.08115647263496,5.25664466155735
"ENSG00000111261",6.26974391155117,5.46903334654541,4.64448280313185,5.71522579880152,6.51859009521613,6.08501041028403,5.03672160448037,6.93869917450209,6.99238111508433,8.19604516844018,9.57451939347585,9.5305279784343,8.91867120368139,6.74370274911532,8.40117085732377
"ENSG00000111269",10.5837990303149,11.0872315452487,11.2050596135081,10.6130589145364,10.4210033422562,10.8010163172887,11.1850987575157,10.7903624815182,10.7762776391385,10.9713945903299,9.55315304826739,9.44036443764564,9.93004245334616,9.94882349811156,10.1396888087369
"ENSG00000111291",5.43498145163922,4.58365367631944,4.90979187879429,5.58041472676254,5.38475667314962,4.37780397474913,5.82553193307724,6.37355545991965,5.28115267733833,4.06229828093429,3.98987963203534,4.18396386372903,4.54485083100027,3.98370041140959,4.18384922137062
"ENSG00000111305",3.24053827812802,3.89785273075893,4.57468855272746,4.57219648596527,3.24053827812802,4.05012660729491,3.84400535512569,3.24053827812802,4.48216507739296,5.10527615280817,5.21386543364746,5.41942025924086,5.64385335765736,5.89560628870577,5.44618191229619
"ENSG00000111319",5.20756664567981,5.24535593291495,4.44514908211195,4.52757534851246,4.68337148351945,4.97824369592856,3.77816797608223,4.11857079507817,4.05673666050359,5.26774547851994,6.30475727802542,6.24091326118959,5.99492086738716,5.74079684069973,5.56033545085075
"ENSG00000111325",8.52305682656794,7.48555854293276,8.71068768563605,8.36799880827731,8.90619887131654,7.65979988826323,9.09739179983019,7.83071808549069,8.30264805799318,8.14894855488822,7.87261200678315,6.85879396184174,7.22455738435222,7.46842458499822,6.94847856497821
"ENSG00000111339",4.21532610665279,4.1404254685609,4.47318647584587,4.27270822372472,5.05657770373623,4.76513957261918,4.92326201097727,4.32947619864428,4.25799407854961,5.14867839229923,4.95447581948767,6.43719345243925,5.36076176383926,5.67627097257404,5.31800615854871
"ENSG00000111341",5.03528839739371,5.19322697607961,4.92318241163579,4.52633220430884,4.65197450371947,5.2142330319952,4.60537582695288,4.88400387506266,4.64005962328845,5.46951985740628,5.53825948236278,6.10574814575642,5.60458508423188,5.56407783754004,5.32733870549213
"ENSG00000111452",8.34799223921825,7.57332926133613,7.30843998080031,8.11303119560769,6.9520519792228,7.60201467967038,8.25007962053615,5.22143917981717,8.11851949564544,7.30883777290073,6.67640499614583,7.05647324405373,6.70769153098377,5.86229375792331,7.21695251267631
"ENSG00000111481",11.7077440631021,11.8554016634182,11.5637103455011,11.6605569708239,11.5554784854345,11.1337040509544,11.7012875529889,11.3222513753882,11.2862694261145,10.809785433796,10.4616981613893,10.1959723192189,10.1987651430515,10.3834036648579,10.0044622037448
"ENSG00000111537",7.83961682604755,5.90606835242798,6.27104346977909,6.80647548725407,8.16210786314244,6.02886485540262,7.69456978390587,5.44367428416813,6.76317079590017,5.26023724087785,5.58918555519038,5.82485993271469,5.21775058295768,5.26011387064232,5.57241748547968
"ENSG00000111615",10.9813931341297,11.3753282705537,11.7226697523185,10.5236803058058,11.2443799417368,10.7468189549677,11.0035017267258,10.7583457400655,10.6717353338408,9.98938327383335,8.18236962866315,8.90527080414829,9.58691583923722,9.67724526743467,9.51014125797215
"ENSG00000111639",8.64514903832112,8.79883567320249,8.80010718496191,8.60921446869288,8.88207025188002,8.78746290217126,8.68041842581188,8.81963589043302,8.71378587380132,8.4302446949911,7.70427351986752,7.36822052675925,7.82841973558876,7.60177095077876,7.99196228805576
"ENSG00000111640",15.0328538081552,14.9420695658788,14.7811326295412,15.5343223452803,14.6945673680589,14.3305319111839,15.0886844127638,14.3727471979813,14.9838492099443,14.3711647060895,13.7839686320948,13.2460180882222,13.2722151505327,13.1460658793151,13.0121619456591
"ENSG00000111644",8.76645947238974,8.40025882858301,8.66354157699353,9.09139227681262,10.021857888507,7.75975053267337,8.13626971884799,9.61345893357537,8.8987076243079,7.4480660603195,6.40186358588579,6.76199693637427,7.24909135427917,6.7790089331666,6.93024774504503
"ENSG00000111652",10.3045051468188,10.224004595222,10.1854737570052,10.4587858923065,10.2105773817314,9.62358285978157,10.4664215271548,9.17454926233577,9.94127781856226,8.9856237146213,9.12285720740503,8.65076684379311,8.89635974155869,8.43148463108498,8.30020629567392
"ENSG00000111667",10.4662057064811,10.9562242332848,10.7744325294635,11.2363449256888,10.7820734776349,10.1744031171217,10.5935284976527,10.2445449438327,10.5659196801051,9.88064218018841,9.47629839782134,9.15374048749627,10.005798848322,9.75431571955422,9.57293093485405
"ENSG00000111669",13.1280121265985,13.1204511249859,13.126803007003,13.0560026708466,12.7905976948669,12.3226815500294,13.0749644932745,12.20709999081,13.0478403418406,12.2316562819387,11.8413736101854,11.2887773251722,11.5088094104451,11.2410581118374,11.2131005469824
"ENSG00000111678",10.1164958252658,10.5311153448951,10.7425185914937,10.3682435698767,10.6690027082079,9.19608277272749,10.5420623815494,9.99810472947521,9.69725629329782,8.93950233085224,8.04383679477285,8.2066967836619,8.28968305494717,8.09169187802352,7.5404578999947
"ENSG00000111704",5.80570611462826,7.37205995094506,5.02757715880888,5.42385924525648,4.73176306416134,5.89892508743695,6.70995664065895,5.45618849887231,5.69098662885036,5.97104901038541,7.25691873930721,6.5641407291981,6.81938931532937,7.77480014609004,6.43236342211447
"ENSG00000111711",9.97583619338303,10.4812001886888,10.1148604682019,9.93232524689807,10.0465998376066,9.93723471112893,10.1964895887272,9.96386229207216,10.1652826585344,9.60274136158675,7.11850089750944,7.59588257804612,8.52402655636838,8.39720310011932,8.87622409527022
"ENSG00000111716",11.6943132186114,12.42130587572,12.3805030768213,11.5271213792288,12.4253010232953,11.6300364738614,12.2987721023268,12.5071415519464,11.3763757028358,11.481860584172,10.7531398129129,11.0436161745555,11.089444216202,11.1879799180067,10.7243112089766
"ENSG00000111775",11.2909404172298,11.2959258376496,11.25300229657,11.1272455674961,11.2256936530093,10.0457650480555,11.3298532518681,10.6281737732571,10.633632006973,9.92871110260753,9.51592067183999,9.09149502997819,8.96213763614571,8.83749936445374,8.61882916900383
"ENSG00000111796",11.0178841725922,11.3159398923552,11.7143036515294,10.5431283146999,12.0031535550616,9.98580596746617,11.0673199813651,10.4166008840461,9.78453329961213,9.47747372713074,8.84512822295382,9.60452824710495,10.3847759006835,10.2385731793035,10.1942061192404
"ENSG00000111837",6.5035292497986,6.27078614869588,5.76995309662064,6.71028473960411,7.4270582422421,5.87513942967893,6.40660733478992,7.09711677066392,7.54624348095683,7.54510667864956,8.06159930852352,8.98609612861915,7.68110131325726,6.96957293787861,8.83733652155035
"ENSG00000111843",10.0265765780126,9.23759694990383,9.70281901336066,9.7614890263926,9.29309466477826,9.2923807188459,9.52750487734672,8.99677482506732,8.94261575129103,9.59646112054503,8.27302178334219,7.74887761778114,8.03940299502797,7.93785914284839,7.84092427473926
"ENSG00000111845",8.18933873603034,8.12392834479733,8.42085553902976,7.99255534741448,7.78014765381357,7.63063987825175,8.28485082425486,7.29340938657609,7.67799962369361,7.33604819070797,6.42334387552834,6.57515323780988,6.98451541343668,6.90329394988148,6.94609518095973
"ENSG00000111859",10.9847207399482,10.2830765503509,10.3046166735553,10.3517229054649,10.5951845954475,11.070713587814,10.3480780352761,10.6860313728028,10.7749451690858,11.3746553525975,12.5848378759731,12.6581168574762,11.9000377774382,11.5177899195758,12.51411144214
"ENSG00000111875",10.1070039826238,10.1553151047227,10.3282005534871,10.1636009057027,10.3534191060825,9.93786241822786,10.3525812053814,9.89658759922535,9.96168754597973,9.50276800499243,7.77374221788929,8.88730399947213,8.52495860510521,9.12535384576857,8.9626195264868
"ENSG00000112029",7.80334944078552,8.0690600104983,8.05937378933194,8.04239312581659,7.90158787766287,7.44416532099253,8.34722366040197,8.51483621001505,8.19475307282035,7.55190445871422,6.75434559812855,6.93709446906509,7.25919626302172,7.26795354142688,6.91610744517702
"ENSG00000112039",7.6139045364297,7.42652652283467,7.41290761279692,7.79034743570743,7.9837219303716,7.4276078235969,7.87413949152907,7.52777654049503,7.8067538269889,7.41547708576948,6.70695243443895,6.47919335444547,6.8353803977474,6.64071801550339,6.49238475412101
"ENSG00000112096",13.3339311601242,12.6540555973515,12.404837728282,14.0928563985904,13.9619727670546,13.5204691710055,12.690899475462,13.906820325401,13.9312071147765,14.7780136387728,15.7726263730606,15.6651143315594,15.3920667654254,13.6236862371065,16.2054477943843
"ENSG00000112110",9.65005892202446,9.2518632772288,9.68589566871908,9.34447900377696,9.0320318067244,8.91603534938923,9.42791912322573,9.15235192426489,8.56051227492151,8.81252300815219,8.27789600436276,7.79641787600715,8.39241658446817,8.07516238716058,7.99011344655452
"ENSG00000112137",8.85234072692758,8.31725736202867,9.1085513734727,8.93171220708336,9.05219676581498,9.23173645047459,7.35612805037319,9.06742307148232,8.32742983936938,9.09363661711574,9.50906902230498,10.8523570824699,9.85836016935215,9.05631458473362,9.20962220730787
"ENSG00000112164",3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,4.02521487055587,4.34044581043955,3.24053827812802,4.23216249975267,4.33098640445809,4.37171331953343
"ENSG00000112195",8.00039147115485,7.46685192788223,7.49634410345847,7.75046923320353,8.68929467161371,8.11041322181318,7.71506576813164,9.66178956461738,8.53979805409184,9.74486017417754,10.3486294006105,10.5583359257352,10.0543241347433,8.50510361079739,10.2875883421596
"ENSG00000112210",5.92515015903997,5.95392346255176,6.52417749634782,6.00430089343881,5.81612284774129,5.74013212092136,5.51573142996137,6.22309911907309,6.06237869325208,5.33060371922563,4.81880586027182,5.10176970468619,5.32355082643861,5.563206835238,5.39074014343425
"ENSG00000112232",5.98897084389569,4.69843276484695,6.20442226411123,5.60401610143727,6.675171580854,5.8652626765096,5.12066680302882,6.02762714171158,5.5073787604962,5.10931281521763,4.61731223782631,5.47253995774083,5.17954470487758,5.0614034000117,4.3751806786361
"ENSG00000112276",5.65221367029909,4.81067250985728,5.30561467663895,5.3558295773237,5.17172525615683,5.42145945504867,4.39598530929202,5.80403650536675,5.29129570589887,5.34219209470826,6.53702821050898,6.45692145112726,6.02463132001618,6.46109893287859,6.34653427596215
"ENSG00000112290",6.07280338184191,6.15171400489352,5.61156425667427,5.53880128522368,6.34587902935743,7.11960439314577,5.45723859465189,5.41774534848257,5.72680104037,6.25396864485228,5.30403345115639,4.42327370273139,5.13827022119136,4.87898255807705,5.76487430628305
"ENSG00000112306",12.9304531115165,13.3889060325474,13.5468665877514,13.1226862780483,13.7433914850692,12.503943324111,13.4761613259348,13.0309247461771,12.8029826326529,12.9594951063594,11.982750200769,11.9604733610589,12.4404411445888,12.2919660720266,11.8876963073152
"ENSG00000112394",7.26348953127851,7.07351211073868,7.89133524529442,7.72031339973335,7.94621623310552,6.59997435938238,8.25874622478118,7.65041581752225,7.12600463597589,6.53469670785665,6.16383327597005,6.41228287936498,6.19813997747732,6.27944811377812,6.33991764287984
"ENSG00000112425",8.87750900633877,8.71257574091546,8.2063148618665,7.83151294383698,7.5532000249607,8.42912611931206,8.65658272656621,7.2837047433892,8.05217385993085,7.24676737823422,6.65980413229173,7.70425540309175,7.03447268612018,7.4340178793345,6.95189645482476
"ENSG00000112514",10.2027321310388,10.4693085285728,10.5881859459036,10.6313712355448,10.5778080871671,9.68248553148327,10.3934284409122,10.244653014074,10.3395684436908,9.81118733731646,8.82880217313939,8.56681803412043,8.82807738170175,8.81460967665006,8.31631686689451
"ENSG00000112578",8.39240395881318,8.51125852062058,8.05290153289594,8.05776263022143,8.15911017638687,7.57609843338231,8.75152750874792,7.23553628808743,7.99202228121289,7.55312550725587,7.05855896981357,6.81002266805517,6.76958874282379,6.83501719855821,6.07478069537368
"ENSG00000112599",5.13685748746475,5.29982432522583,4.83801712185868,4.36656770690253,5.57717957662047,4.87862195893311,5.31353486011953,5.14020339821302,5.21028355775434,5.14609768668866,6.42369960970861,6.0502867456234,5.66363147077515,5.77570980617025,5.68352380826108
"ENSG00000112624",10.1964737477472,10.3419831063256,10.3664295723376,10.1346654612452,10.480001963289,10.8641461832172,10.3855071535097,10.887770736433,10.614009407071,11.2466025339672,11.7066629253855,11.7738538020422,11.6390697048563,11.3105246988091,11.6716686321339
"ENSG00000112667",6.4518972711716,7.71594217691909,7.43348289564279,7.56032532579186,7.43947851368906,6.49581650716462,7.87437973957238,6.36143210609417,7.06005471703211,6.45163674241883,5.89618662144595,5.61144517454774,5.55981990286506,5.21053649989537,5.41926674399181
"ENSG00000112695",10.204936512024,10.6472105326516,10.6710128404515,10.3375563086852,10.6738305503556,9.42422190540148,10.7893025964894,9.62459426071503,10.0902226036072,9.53386914600872,9.00357800253164,8.81436607673019,9.13742090688683,8.56272192101719,8.59579873381364
"ENSG00000112742",6.82855471363584,7.13065293388601,7.00688881271614,6.67194542467333,6.39315441885825,6.8535450372897,7.9751014220565,6.68817541475112,6.81593491634668,5.34874790348492,5.09634226313263,4.22125868358387,4.81378600459336,4.92327189095393,4.68424771400744
"ENSG00000112763",9.47502112002027,9.09516277613134,9.31357480685711,9.6022595480252,9.93796179776138,9.31039435164491,9.79919600637704,9.34841696471243,10.0325094393799,10.1895167332754,11.0423818955065,10.6938120167715,10.378660214313,10.0490221329526,10.8592136242262
"ENSG00000112782",5.12570598401092,6.83583646986293,6.57530612722671,6.8402443334615,6.50260346130461,6.83658854065213,6.5848548334028,7.29136320038229,6.5237716825768,6.44695851514399,6.7705627311989,7.8014292614568,7.11675856911148,7.9100372571794,8.09487842904774
"ENSG00000112799",11.2574568115097,10.8359997258032,11.2521297213335,11.4394620186229,10.4785370738276,10.3449495134845,11.1852299124767,9.37132514190569,10.6920629716863,8.95701278752018,9.46740556336073,8.83418105827123,8.85535134423704,8.5954361027859,9.00744991845862
"ENSG00000112874",6.7662756102134,6.60345953556141,6.06807722573571,5.99875062619358,7.54359412971676,7.02787875103707,6.51372612744779,6.21418969365646,7.30024113927213,5.88030193076232,5.39308190724205,4.5959233489003,5.03269012657295,5.33850527125931,5.34670469379738
"ENSG00000112983",8.98289153310412,8.3693779687428,8.70911599433511,8.92089176757842,9.38863798783381,8.76712991402925,8.93962893645918,8.96831283581161,9.13185132169178,9.54003853048413,10.1051390683019,10.101013266311,10.0090528028801,9.84463425845858,10.0383028643034
"ENSG00000112984",5.88677645226208,4.66580513972393,4.80890333093576,4.78399019982883,4.92178253584511,5.20458779382734,5.59664113486824,5.49095622973165,5.48893463955366,4.95683546048901,4.39909799412587,4.85601934230936,4.51741728856311,4.80688493560165,4.84997962006359
"ENSG00000113140",11.6263502335821,11.2185015370093,11.5576426962889,12.2884078710641,12.4246792412541,11.22002947501,10.1801716121969,13.2783261087739,11.5825952964196,11.4257593380239,9.96996671748579,9.19072621608684,10.7790923127439,10.0962860257727,10.3907284201177
"ENSG00000113262",5.01204591513448,3.88194088429351,4.93771802174708,5.19602632530241,4.83654697538984,4.42619087325292,5.00466222467034,4.48861653885833,5.12787221643464,5.60180889332021,6.34336967408813,5.99431663892655,5.88657759691293,5.94536845075943,5.81866610279777
"ENSG00000113327",6.55074773852114,6.02881127610865,6.58992801495639,7.09526822481745,7.03357587487799,8.04813105878058,6.84895620660675,7.19531862105799,7.26131414697481,8.36124638508808,8.77238605631356,8.86796033943464,9.44267655283179,9.40755245607456,9.82642292324405
"ENSG00000113356",5.49107373454061,5.84150765769615,6.03289762168756,5.76262153802067,4.75188161613969,5.94750624968487,5.68341489650933,6.29991294467419,6.00085584460271,5.30248594394688,3.84871581032743,4.2420900840297,4.22435358789651,5.26698268788616,4.74510522958724
"ENSG00000113460",9.60953561038657,9.6857470465757,9.51072007134062,9.22290435993775,9.89851145992542,8.98401444778915,9.75968449514863,9.28404307205335,8.80218580949697,8.53392484443226,7.53188329418555,7.09823345339926,8.22589377601486,8.02594892012769,8.02352872987968
"ENSG00000113555",7.29550376603687,4.43571872086761,5.29518162723988,7.29181144150949,5.05998658747916,6.05424647256774,6.60538424099338,5.96289290181811,5.81795995211169,5.11846515568305,4.79278209793316,5.84712003531623,5.39101017111272,4.57233129558149,4.47607616196804
"ENSG00000113643",11.2100175793503,11.3956947870947,10.9716286992828,11.3260075964404,11.2698789736973,10.3171322865149,11.3888992708774,10.5566559158066,10.651296200728,10.0982201215512,9.03650957061362,9.29487201161075,9.48417782335209,9.40933291374444,9.33930103121487
"ENSG00000113719",10.566646524122,10.6092724493213,10.357644592247,10.9230611999579,10.808765916085,10.7418952144903,10.5604647583366,11.3748004422421,11.1759587435346,11.6532284797846,12.4664922569341,12.7969605895887,12.1230815475599,11.3615438574899,12.121176335473
"ENSG00000113734",8.30707827888937,8.2285749493681,8.46825143318251,8.04708126341206,8.22527572723231,7.67383663544494,8.53637220276476,7.84244522690697,7.59495884011918,7.05681728845681,6.7342285419941,6.64740329847247,7.27999174467062,7.15658467120994,6.81316301886576
"ENSG00000113749",9.54086456188246,9.63886050349129,9.64969599335727,9.94716936860692,9.66486592395694,10.3316864848228,9.51831691369143,10.0797465544301,10.2205645066199,11.4200755060323,11.8819342020498,11.2105712571347,10.6419903914647,9.9739426041292,11.3509962221085
"ENSG00000113761",7.44615006079926,7.5688155032396,7.77481777448028,7.71131671143331,7.81915638158661,8.32212770327661,8.42485015994356,7.65881150197546,7.27268949148762,7.52660359995758,8.93817281543831,8.71488798827743,8.47921007859965,9.18840143299463,8.43099407909038
"ENSG00000113851",11.8387383793572,12.3105069941339,11.9141920271202,11.7037301048237,12.0653261965181,11.5024902528182,11.9570287248217,11.1737051350307,11.1295425480842,10.8723902237145,10.5214804439054,10.4532268630222,10.4749486503941,10.8983249856647,10.3633476765691
"ENSG00000113916",9.84425356087585,9.25932840699756,9.48430634628735,10.8810905360015,9.87869037143341,10.6948668378496,9.13017350981933,10.4705595170817,10.5918356754459,11.5995717361,12.346753226292,12.2727049968117,11.5294027153104,10.5210873129691,12.3705249683671
"ENSG00000113924",7.19441639780521,7.26537862697264,6.60907901529414,7.20892902082273,7.84524907513349,6.82916534052842,6.90792814582978,7.61578209375531,6.82783244658835,5.5957476242765,5.11105701983769,6.13662362416428,6.21884034279604,6.40329666727208,6.19112447556675
"ENSG00000113966",6.79746544793364,6.77401342147491,7.31440745594638,6.69240301535876,7.37118552431793,7.16827571954814,6.88063631277662,6.95506404859252,6.89564140995746,5.96842034536626,4.64693561409016,4.84109961587862,5.71520077815247,6.01719531016258,5.40039664233441
"ENSG00000114062",12.7729405764853,13.3050922600356,12.7030578641948,12.4715904428546,13.2468648211105,12.0734768572316,12.9687670519314,11.8960820076683,12.2172036580813,11.4244402232396,10.536648766386,11.0540931813834,11.274318557802,11.1677488852031,11.1873103566203
"ENSG00000114107",10.0737887483798,10.4682530354163,10.0213767745305,9.79601526680491,10.2032100448062,9.28114665592437,10.2011799739373,9.73088233092027,9.18362009992652,8.29711937057701,6.46418082335977,7.15350177125595,7.7100375925524,7.5020916776643,7.02196933006731
"ENSG00000114120",11.2957044814156,11.6291462920081,11.4546270620525,11.0032370727639,9.81223710759338,11.3996883962173,10.9023424948188,10.4958851607026,10.455455169356,10.3579111999663,9.41941959913557,9.77484206224284,10.1753880694462,10.3153049000997,9.92896458433201
"ENSG00000114209",10.2743068358772,10.3835416925181,10.2278829696597,10.1175333441907,10.3085062974654,9.9058089486309,10.5090000291823,9.89362458884115,10.1995795473043,9.3949592798262,8.73995017156539,8.9986122578148,9.24136045917873,9.40236050967253,9.12143186384979
"ENSG00000114391",12.651986115013,13.0645135810477,13.1162022811668,12.7073153697776,13.3572266518787,12.1366930956516,12.9119935581838,12.2031210258202,12.403606808741,12.3087577886162,11.4917742215843,11.4572275527144,11.6665743406347,11.4691228214741,11.2161986160245
"ENSG00000114395",8.8503541155972,9.21277128107756,9.05312566304433,9.04575472030029,8.54338084882279,7.98890929444883,9.0954459855318,8.18836852993258,8.48324793067177,8.00830643443035,7.93256060404908,7.3633883080828,7.31346749455161,7.34453943532719,6.68549778337037
"ENSG00000114405",4.97082864986213,5.90442845243403,5.9187085257088,6.40155477834269,5.56843871191585,5.61178594086602,5.60611284964658,5.23068578344986,6.57233715321077,5.77379197436491,5.49172722146562,4.83419429584365,5.17391903745985,3.88100357049567,4.75403250049467
"ENSG00000114446",8.83672075348438,8.89391308392142,8.32954305222336,7.69761269283583,8.3546487001025,8.51473225427987,8.17840601758294,8.38238890350455,8.088597553736,7.85585646435694,6.94777292309031,7.02286259253155,7.50063194006018,8.3346429926474,6.7889199987917
"ENSG00000114487",8.17369843757418,7.0409609647182,7.26592110613593,7.9694527107627,8.44004106771446,6.91352164661903,6.47650502772513,7.7511362126894,6.91813168844163,5.71240466976546,4.12050017285547,4.48434165642713,5.68931874383594,4.33514244763498,5.15505855412604
"ENSG00000114638",5.98170660791406,5.40545840174135,5.82535882800356,5.42859584982021,5.70502699354779,5.93194011544543,5.7066907224125,6.29123819141999,6.11674802055835,5.86395606647496,7.30148731460489,6.77659916717315,6.5582083392755,6.72376249835037,7.02994547594805
"ENSG00000114656",8.00242285294051,6.67482327757828,6.11403241203676,6.98678695027278,8.37963205864274,6.8595069419698,5.7587855587718,7.54707525576843,7.37120178507546,8.06656169608868,9.75180912010748,9.56454858901757,8.81760215693854,8.07811396055222,9.42206384887413
"ENSG00000114767",8.71779110261185,8.6786032715397,8.60864078169778,8.6406593760891,9.03738801872948,7.95290702223821,9.0856964057265,8.17004849448452,8.35709377439859,7.57086961899795,6.64090951278634,6.91334356584446,6.74015549624594,7.04773220031362,6.62463927529345
"ENSG00000114779",9.41420760059389,9.40757401741863,9.7885902905911,9.94641877202747,9.66732485181951,9.20121752208825,9.27158865094905,9.66143555021278,9.21072895096473,9.18149007377195,8.59993021348778,8.34599108074634,8.44937962220788,8.72904119058465,7.92786343418829
"ENSG00000114859",6.58765236726301,6.47718962799102,6.69088088319067,7.32190265027102,7.52501911977583,7.37331029415677,6.2960119141132,6.51255606354487,6.82180872409712,7.14333492771728,7.87214665045898,8.32585831459624,7.58493934182824,7.89006665254402,7.98436088719187
"ENSG00000114902",8.329630518295,8.86619418796773,9.3454032824064,9.23247222867197,8.75208760446806,8.65485450530493,9.32855430864134,8.8732531351995,9.31576399429712,9.29135880990459,8.31602418011618,7.79680183889249,8.13033232513717,7.84068156919187,8.04949944301788
"ENSG00000114942",13.233144072259,13.4263539013514,13.4547846640409,13.2541402880038,13.2422354422011,12.7246359302348,13.510370564764,13.1050311189149,12.617246164583,12.4543124044973,11.6857220042569,12.0535703969666,12.3066842412191,12.1220774214115,12.0254621114818
"ENSG00000115128",9.94739531551242,10.4079045164779,9.95236297233338,9.81835627662734,10.3552961702328,9.51146769810017,10.2060929202976,9.34329598002586,9.66636086557398,9.44968840049444,8.38118892365065,8.41416633964473,9.00073550493951,8.44668683709616,8.97318209829792
"ENSG00000115129",7.91045537911999,7.73723020726623,7.59252298708622,7.66282203153841,7.30632726681135,6.50952913563682,7.74311858393564,6.75929113808522,7.78342486333107,7.7140625892193,6.98033524579814,6.21171950569971,6.20390292718237,6.37332776725507,6.1842504573096
"ENSG00000115138",6.4422126122073,5.80394701918728,5.87147095340454,6.36156547368932,5.93100112538338,4.93812580466013,6.63762608888663,5.28332922576989,6.30600859745535,4.52822489893411,4.7316683269768,4.47825865202322,5.11580836151491,4.5124822348513,4.51015536334643
"ENSG00000115163",3.8987739893022,4.65576116673744,4.59392415572717,4.76878526040155,5.70511543895209,4.23640180375428,5.97884265222299,5.14711978203191,4.77411312493062,4.39080485276531,4.16926951781147,4.42305260342695,3.87262866199763,3.68815019450633,4.21347410078725
"ENSG00000115234",12.861283789472,13.0287809554891,12.6760990346653,12.8730329467636,12.9737168712351,11.9418019202016,13.0378157157244,11.8908514320553,12.5781316141925,11.5379429716733,11.144044702802,10.7128672633794,10.6816850085928,10.8482995136897,10.6204203570718
"ENSG00000115255",6.32392419581866,5.9291097171281,6.11065211098317,5.74976533445424,6.23897220058703,5.67378300369834,4.87658740161691,5.12745673177933,5.16112886005593,5.51442216250856,4.03523763849627,5.42405430420313,4.74674389784632,4.82789166881673,3.91142005128583
"ENSG00000115268",12.8875211863145,12.9207032573738,13.2392174171281,13.0290587682712,12.9361320351027,12.1352556576477,13.0368276617407,13.2873846337367,12.5834700881698,12.2943035229442,11.4960200549952,11.371030611216,11.2350690455954,11.4656729804167,10.8891377572513
"ENSG00000115286",10.1137690296154,9.62224223917334,9.96331140335114,10.0957194172226,10.3749973815359,8.72394745283478,9.95209660384414,9.28913266352981,9.63937114423317,8.59472005282551,8.23130072348316,7.63090286326494,7.94767738537368,7.67460928874602,7.64598760677715
"ENSG00000115290",5.45304251578571,5.8027014539507,5.34785230439316,5.7767105910231,6.82908521638364,5.42489896819987,5.70867608991025,7.10902154799022,5.69235888194112,4.92064535252203,3.24053827812802,4.37342646282872,5.22531130026906,4.80274622002545,4.42500557644233
"ENSG00000115318",8.3117725830115,7.86985133566622,9.02590613690965,9.01101825555062,8.94568904798813,8.45858666618335,8.05317441399498,7.54532970200323,9.10628402572273,8.43428427218445,8.02374027373428,7.20049035066707,7.43745153434503,6.82888091506796,7.18827058894859
"ENSG00000115325",10.6373864477225,10.4738623910591,10.4726184567125,10.7649771043527,10.9737451733731,9.9070362223724,10.6074373239016,9.88593812463594,11.0395205576393,10.1307880558346,10.2734855232428,9.09197610320578,9.28889798477534,8.84439364970205,9.36021909107458
"ENSG00000115350",8.8658931293025,8.50131352083188,8.75184756854103,8.12405697119666,8.06022746494575,7.98603512922647,8.04693587038283,8.05386068900018,8.09835592959653,7.40095211041441,6.95203737421186,6.78505555531945,7.34899007548798,7.13303037614107,7.38917858730111
"ENSG00000115361",5.77925168316835,5.18490754320771,4.22561468597187,4.04665193718412,5.77630197528357,5.55286395968015,5.07991793857838,5.17905583102818,5.21139097977573,5.68608890938723,6.04336734027776,6.69335109319694,6.12451190038196,6.02620803273012,5.99912488479981
"ENSG00000115368",10.7693460217622,10.7820710177206,10.514568429674,10.4154267019016,10.6458188383952,10.522404435281,10.9380326138445,10.0537732050279,10.2257797593741,9.29303459823415,8.87776496174435,9.38273133143098,9.43238552524663,9.93597096302524,9.37181263758386
"ENSG00000115392",9.49008567268084,9.68479840513395,8.99457268899026,8.76845184920222,8.88209833061563,7.88046301844493,8.66237938761372,8.57094432548913,8.7535238448024,7.43059242513638,5.36718247005193,5.96897354652239,6.82387352906501,6.50168476063714,7.09582059583827
"ENSG00000115514",9.8987920260575,10.2018215823331,9.78482603259742,9.79842045609001,9.66902017368194,9.30287021415699,10.1311964523714,9.20071636549044,9.62597469508251,9.26217949128808,7.50926972210444,7.84906862342688,8.04573147700428,8.08083228780929,8.54883680042647
"ENSG00000115540",10.4642208031081,10.6627399381922,10.795385001654,10.4295120942197,8.98467610171524,10.1485555786502,10.4457789089378,10.0911425116899,10.4147274210645,10.0803705737744,8.17699611794788,8.20751457096512,8.17776252985079,8.41409214321555,8.86053317144196
